date,year,month,day,weekday,hour,demand,temperature
9/12/2014,2014,9,12,6,20,15196,63
9/12/2014,2014,9,12,6,21,14791,60
9/12/2014,2014,9,12,6,22,13828,58
9/12/2014,2014,9,12,6,23,12631,57
9/12/2014,2014,9,12,6,24,11386,55
9/13/2014,2014,9,13,7,1,10500,53
9/13/2014,2014,9,13,7,2,9974,52
9/13/2014,2014,9,13,7,3,9664,52
9/13/2014,2014,9,13,7,4,9515,51
9/13/2014,2014,9,13,7,5,9557,50
9/13/2014,2014,9,13,7,6,9869,50
9/13/2014,2014,9,13,7,7,10397,50
9/13/2014,2014,9,13,7,8,11224,50
9/13/2014,2014,9,13,7,9,12214,52
9/13/2014,2014,9,13,7,10,12915,55
9/13/2014,2014,9,13,7,11,13326,59
9/13/2014,2014,9,13,7,12,13491,61
9/13/2014,2014,9,13,7,13,13480,62
9/13/2014,2014,9,13,7,14,13364,63
9/13/2014,2014,9,13,7,15,13247,62
9/13/2014,2014,9,13,7,16,13246,62
9/13/2014,2014,9,13,7,17,13441,60
9/13/2014,2014,9,13,7,18,13761,59
9/13/2014,2014,9,13,7,19,13943,58
9/13/2014,2014,9,13,7,20,14083,57
9/13/2014,2014,9,13,7,21,13712,58
9/13/2014,2014,9,13,7,22,12993,58
9/13/2014,2014,9,13,7,23,12017,59
9/13/2014,2014,9,13,7,24,10990,58
9/14/2014,2014,9,14,1,1,10205,57
9/14/2014,2014,9,14,1,2,9760,56
9/14/2014,2014,9,14,1,3,9431,53
9/14/2014,2014,9,14,1,4,9247,53
9/14/2014,2014,9,14,1,5,9189,52
9/14/2014,2014,9,14,1,6,9387,50
9/14/2014,2014,9,14,1,7,9697,50
9/14/2014,2014,9,14,1,8,10387,50
9/14/2014,2014,9,14,1,9,11329,51
9/14/2014,2014,9,14,1,10,11991,53
9/14/2014,2014,9,14,1,11,12331,55
9/14/2014,2014,9,14,1,12,12513,58
9/14/2014,2014,9,14,1,13,12612,59
9/14/2014,2014,9,14,1,14,12605,61
9/14/2014,2014,9,14,1,15,12592,63
9/14/2014,2014,9,14,1,16,12670,64
9/14/2014,2014,9,14,1,17,12963,65
9/14/2014,2014,9,14,1,18,13285,65
9/14/2014,2014,9,14,1,19,13572,63
9/14/2014,2014,9,14,1,20,14175,60
9/14/2014,2014,9,14,1,21,13802,56
9/14/2014,2014,9,14,1,22,12766,55
9/14/2014,2014,9,14,1,23,11520,53
9/14/2014,2014,9,14,1,24,10423,52
9/15/2014,2014,9,15,2,1,9731,50
9/15/2014,2014,9,15,2,2,9342,49
9/15/2014,2014,9,15,2,3,9175,48
9/15/2014,2014,9,15,2,4,9175,47
9/15/2014,2014,9,15,2,5,9497,47
9/15/2014,2014,9,15,2,6,10538,46
9/15/2014,2014,9,15,2,7,12259,46
9/15/2014,2014,9,15,2,8,13357,47
9/15/2014,2014,9,15,2,9,13765,49
9/15/2014,2014,9,15,2,10,14042,53
9/15/2014,2014,9,15,2,11,14339,56
9/15/2014,2014,9,15,2,12,14518,59
9/15/2014,2014,9,15,2,13,14562,61
9/15/2014,2014,9,15,2,14,14606,61
9/15/2014,2014,9,15,2,15,14519,63
9/15/2014,2014,9,15,2,16,14487,65
9/15/2014,2014,9,15,2,17,14577,65
9/15/2014,2014,9,15,2,18,14761,64
9/15/2014,2014,9,15,2,19,14842,63
9/15/2014,2014,9,15,2,20,15341,59
9/15/2014,2014,9,15,2,21,14799,57
9/15/2014,2014,9,15,2,22,13619,56
9/15/2014,2014,9,15,2,23,12178,56
9/15/2014,2014,9,15,2,24,10911,54
9/16/2014,2014,9,16,3,1,10109,54
9/16/2014,2014,9,16,3,2,9692,54
9/16/2014,2014,9,16,3,3,9494,54
9/16/2014,2014,9,16,3,4,9444,54
9/16/2014,2014,9,16,3,5,9702,54
9/16/2014,2014,9,16,3,6,10676,54
9/16/2014,2014,9,16,3,7,12500,54
9/16/2014,2014,9,16,3,8,13611,54
9/16/2014,2014,9,16,3,9,14099,55
9/16/2014,2014,9,16,3,10,14473,56
9/16/2014,2014,9,16,3,11,14762,57
9/16/2014,2014,9,16,3,12,14869,58
9/16/2014,2014,9,16,3,13,14807,60
9/16/2014,2014,9,16,3,14,14846,62
9/16/2014,2014,9,16,3,15,14778,64
9/16/2014,2014,9,16,3,16,14733,65
9/16/2014,2014,9,16,3,17,14817,64
9/16/2014,2014,9,16,3,18,14942,63
9/16/2014,2014,9,16,3,19,15050,63
9/16/2014,2014,9,16,3,20,15466,62
9/16/2014,2014,9,16,3,21,14910,59
9/16/2014,2014,9,16,3,22,13731,58
9/16/2014,2014,9,16,3,23,12290,58
9/16/2014,2014,9,16,3,24,11019,56
9/17/2014,2014,9,17,4,1,10214,55
9/17/2014,2014,9,17,4,2,9786,54
9/17/2014,2014,9,17,4,3,9545,53
9/17/2014,2014,9,17,4,4,9466,51
9/17/2014,2014,9,17,4,5,9738,51
9/17/2014,2014,9,17,4,6,10744,49
9/17/2014,2014,9,17,4,7,12460,49
9/17/2014,2014,9,17,4,8,13512,48
9/17/2014,2014,9,17,4,9,13920,53
9/17/2014,2014,9,17,4,10,14200,57
9/17/2014,2014,9,17,4,11,14478,61
9/17/2014,2014,9,17,4,12,14623,64
9/17/2014,2014,9,17,4,13,14678,66
9/17/2014,2014,9,17,4,14,14760,67
9/17/2014,2014,9,17,4,15,14737,68
9/17/2014,2014,9,17,4,16,14726,68
9/17/2014,2014,9,17,4,17,14822,68
9/17/2014,2014,9,17,4,18,14922,67
9/17/2014,2014,9,17,4,19,14929,66
9/17/2014,2014,9,17,4,20,15417,62
9/17/2014,2014,9,17,4,21,14901,58
9/17/2014,2014,9,17,4,22,13745,56
9/17/2014,2014,9,17,4,23,12298,57
9/17/2014,2014,9,17,4,24,11023,55
9/18/2014,2014,9,18,5,1,10215,53
9/18/2014,2014,9,18,5,2,9753,53
9/18/2014,2014,9,18,5,3,9538,52
9/18/2014,2014,9,18,5,4,9485,51
9/18/2014,2014,9,18,5,5,9733,50
9/18/2014,2014,9,18,5,6,10754,50
9/18/2014,2014,9,18,5,7,12504,49
9/18/2014,2014,9,18,5,8,13508,50
9/18/2014,2014,9,18,5,9,13957,53
9/18/2014,2014,9,18,5,10,14302,58
9/18/2014,2014,9,18,5,11,14650,62
9/18/2014,2014,9,18,5,12,14824,66
9/18/2014,2014,9,18,5,13,14913,69
9/18/2014,2014,9,18,5,14,15055,70
9/18/2014,2014,9,18,5,15,15016,70
9/18/2014,2014,9,18,5,16,14954,71
9/18/2014,2014,9,18,5,17,14960,71
9/18/2014,2014,9,18,5,18,14967,70
9/18/2014,2014,9,18,5,19,14998,67
9/18/2014,2014,9,18,5,20,15476,64
9/18/2014,2014,9,18,5,21,15000,62
9/18/2014,2014,9,18,5,22,13868,59
9/18/2014,2014,9,18,5,23,12397,57
9/18/2014,2014,9,18,5,24,11111,56
9/19/2014,2014,9,19,6,1,10278,54
9/19/2014,2014,9,19,6,2,9791,52
9/19/2014,2014,9,19,6,3,9549,50
9/19/2014,2014,9,19,6,4,9478,48
9/19/2014,2014,9,19,6,5,9732,46
9/19/2014,2014,9,19,6,6,10675,45
9/19/2014,2014,9,19,6,7,12354,44
9/19/2014,2014,9,19,6,8,13383,44
9/19/2014,2014,9,19,6,9,13761,46
9/19/2014,2014,9,19,6,10,13935,49
9/19/2014,2014,9,19,6,11,14038,52
9/19/2014,2014,9,19,6,12,14045,53
9/19/2014,2014,9,19,6,13,13981,55
9/19/2014,2014,9,19,6,14,13960,57
9/19/2014,2014,9,19,6,15,13836,58
9/19/2014,2014,9,19,6,16,13714,58
9/19/2014,2014,9,19,6,17,13736,58
9/19/2014,2014,9,19,6,18,13805,58
9/19/2014,2014,9,19,6,19,13900,57
9/19/2014,2014,9,19,6,20,14390,53
9/19/2014,2014,9,19,6,21,13976,52
9/19/2014,2014,9,19,6,22,13164,50
9/19/2014,2014,9,19,6,23,12072,49
9/19/2014,2014,9,19,6,24,10928,47
9/20/2014,2014,9,20,7,1,10136,45
9/20/2014,2014,9,20,7,2,9672,45
9/20/2014,2014,9,20,7,3,9428,45
9/20/2014,2014,9,20,7,4,9296,45
9/20/2014,2014,9,20,7,5,9374,46
9/20/2014,2014,9,20,7,6,9767,46
9/20/2014,2014,9,20,7,7,10417,47
9/20/2014,2014,9,20,7,8,11282,48
9/20/2014,2014,9,20,7,9,12264,51
9/20/2014,2014,9,20,7,10,12849,55
9/20/2014,2014,9,20,7,11,13109,59
9/20/2014,2014,9,20,7,12,13166,62
9/20/2014,2014,9,20,7,13,13116,66
9/20/2014,2014,9,20,7,14,12954,67
9/20/2014,2014,9,20,7,15,12830,69
9/20/2014,2014,9,20,7,16,12817,69
9/20/2014,2014,9,20,7,17,12947,69
9/20/2014,2014,9,20,7,18,13202,69
9/20/2014,2014,9,20,7,19,13487,68
9/20/2014,2014,9,20,7,20,13938,66
9/20/2014,2014,9,20,7,21,13563,64
9/20/2014,2014,9,20,7,22,12831,62
9/20/2014,2014,9,20,7,23,11863,62
9/20/2014,2014,9,20,7,24,10857,61
9/21/2014,2014,9,21,1,1,10152,61
9/21/2014,2014,9,21,1,2,9709,62
9/21/2014,2014,9,21,1,3,9463,62
9/21/2014,2014,9,21,1,4,9351,62
9/21/2014,2014,9,21,1,5,9394,61
9/21/2014,2014,9,21,1,6,9658,62
9/21/2014,2014,9,21,1,7,10132,62
9/21/2014,2014,9,21,1,8,10857,63
9/21/2014,2014,9,21,1,9,11927,65
9/21/2014,2014,9,21,1,10,12799,67
9/21/2014,2014,9,21,1,11,13453,69
9/21/2014,2014,9,21,1,12,13938,71
9/21/2014,2014,9,21,1,13,14294,73
9/21/2014,2014,9,21,1,14,14419,75
9/21/2014,2014,9,21,1,15,14438,76
9/21/2014,2014,9,21,1,16,14464,75
9/21/2014,2014,9,21,1,17,14780,74
9/21/2014,2014,9,21,1,18,15134,73
9/21/2014,2014,9,21,1,19,15470,71
9/21/2014,2014,9,21,1,20,15845,70
9/21/2014,2014,9,21,1,21,15310,69
9/21/2014,2014,9,21,1,22,14228,69
9/21/2014,2014,9,21,1,23,12951,68
9/21/2014,2014,9,21,1,24,11812,68
9/22/2014,2014,9,22,2,1,11027,68
9/22/2014,2014,9,22,2,2,10585,67
9/22/2014,2014,9,22,2,3,10366,67
9/22/2014,2014,9,22,2,4,10254,66
9/22/2014,2014,9,22,2,5,10492,64
9/22/2014,2014,9,22,2,6,11404,63
9/22/2014,2014,9,22,2,7,13054,62
9/22/2014,2014,9,22,2,8,14092,60
9/22/2014,2014,9,22,2,9,14637,63
9/22/2014,2014,9,22,2,10,15045,64
9/22/2014,2014,9,22,2,11,15345,67
9/22/2014,2014,9,22,2,12,15456,68
9/22/2014,2014,9,22,2,13,15430,68
9/22/2014,2014,9,22,2,14,15434,69
9/22/2014,2014,9,22,2,15,15277,69
9/22/2014,2014,9,22,2,16,15157,68
9/22/2014,2014,9,22,2,17,15138,67
9/22/2014,2014,9,22,2,18,15195,65
9/22/2014,2014,9,22,2,19,15209,63
9/22/2014,2014,9,22,2,20,15574,59
9/22/2014,2014,9,22,2,21,14838,56
9/22/2014,2014,9,22,2,22,13637,54
9/22/2014,2014,9,22,2,23,12197,52
9/22/2014,2014,9,22,2,24,10930,51
9/23/2014,2014,9,23,3,1,10119,50
9/23/2014,2014,9,23,3,2,9676,49
9/23/2014,2014,9,23,3,3,9466,48
9/23/2014,2014,9,23,3,4,9418,48
9/23/2014,2014,9,23,3,5,9682,47
9/23/2014,2014,9,23,3,6,10663,46
9/23/2014,2014,9,23,3,7,12430,45
9/23/2014,2014,9,23,3,8,13452,46
9/23/2014,2014,9,23,3,9,13776,49
9/23/2014,2014,9,23,3,10,14006,54
9/23/2014,2014,9,23,3,11,14225,57
9/23/2014,2014,9,23,3,12,14357,59
9/23/2014,2014,9,23,3,13,14412,62
9/23/2014,2014,9,23,3,14,14535,65
9/23/2014,2014,9,23,3,15,14526,67
9/23/2014,2014,9,23,3,16,14536,68
9/23/2014,2014,9,23,3,17,14680,69
9/23/2014,2014,9,23,3,18,14852,68
9/23/2014,2014,9,23,3,19,15022,67
9/23/2014,2014,9,23,3,20,15472,64
9/23/2014,2014,9,23,3,21,14828,60
9/23/2014,2014,9,23,3,22,13693,58
9/23/2014,2014,9,23,3,23,12256,57
9/23/2014,2014,9,23,3,24,11001,57
9/24/2014,2014,9,24,4,1,10192,56
9/24/2014,2014,9,24,4,2,9718,54
9/24/2014,2014,9,24,4,3,9493,54
9/24/2014,2014,9,24,4,4,9456,53
9/24/2014,2014,9,24,4,5,9748,52
9/24/2014,2014,9,24,4,6,10743,52
9/24/2014,2014,9,24,4,7,12492,51
9/24/2014,2014,9,24,4,8,13515,51
9/24/2014,2014,9,24,4,9,13932,54
9/24/2014,2014,9,24,4,10,14246,58
9/24/2014,2014,9,24,4,11,14486,61
9/24/2014,2014,9,24,4,12,14697,64
9/24/2014,2014,9,24,4,13,14687,65
9/24/2014,2014,9,24,4,14,14773,67
9/24/2014,2014,9,24,4,15,14678,66
9/24/2014,2014,9,24,4,16,14577,67
9/24/2014,2014,9,24,4,17,14620,66
9/24/2014,2014,9,24,4,18,14709,66
9/24/2014,2014,9,24,4,19,14979,64
9/24/2014,2014,9,24,4,20,15438,62
9/24/2014,2014,9,24,4,21,14821,60
9/24/2014,2014,9,24,4,22,13699,59
9/24/2014,2014,9,24,4,23,12269,58
9/24/2014,2014,9,24,4,24,11069,56
9/25/2014,2014,9,25,5,1,10242,55
9/25/2014,2014,9,25,5,2,9808,54
9/25/2014,2014,9,25,5,3,9592,54
9/25/2014,2014,9,25,5,4,9530,54
9/25/2014,2014,9,25,5,5,9780,54
9/25/2014,2014,9,25,5,6,10727,53
9/25/2014,2014,9,25,5,7,12487,53
9/25/2014,2014,9,25,5,8,13536,52
9/25/2014,2014,9,25,5,9,14062,53
9/25/2014,2014,9,25,5,10,14347,55
9/25/2014,2014,9,25,5,11,14587,57
9/25/2014,2014,9,25,5,12,14666,58
9/25/2014,2014,9,25,5,13,14612,59
9/25/2014,2014,9,25,5,14,14644,61
9/25/2014,2014,9,25,5,15,14526,61
9/25/2014,2014,9,25,5,16,14438,61
9/25/2014,2014,9,25,5,17,14469,62
9/25/2014,2014,9,25,5,18,14641,61
9/25/2014,2014,9,25,5,19,15061,60
9/25/2014,2014,9,25,5,20,15366,59
9/25/2014,2014,9,25,5,21,14780,57
9/25/2014,2014,9,25,5,22,13677,56
9/25/2014,2014,9,25,5,23,12298,56
9/25/2014,2014,9,25,5,24,11074,55
9/26/2014,2014,9,26,6,1,10267,55
9/26/2014,2014,9,26,6,2,9859,55
9/26/2014,2014,9,26,6,3,9636,54
9/26/2014,2014,9,26,6,4,9583,54
9/26/2014,2014,9,26,6,5,9836,54
9/26/2014,2014,9,26,6,6,10785,54
9/26/2014,2014,9,26,6,7,12511,54
9/26/2014,2014,9,26,6,8,13527,53
9/26/2014,2014,9,26,6,9,13963,55
9/26/2014,2014,9,26,6,10,14293,58
9/26/2014,2014,9,26,6,11,14613,63
9/26/2014,2014,9,26,6,12,14789,67
9/26/2014,2014,9,26,6,13,14847,70
9/26/2014,2014,9,26,6,14,14964,72
9/26/2014,2014,9,26,6,15,14929,73
9/26/2014,2014,9,26,6,16,14877,73
9/26/2014,2014,9,26,6,17,14893,73
9/26/2014,2014,9,26,6,18,14832,73
9/26/2014,2014,9,26,6,19,14810,71
9/26/2014,2014,9,26,6,20,15079,65
9/26/2014,2014,9,26,6,21,14503,63
9/26/2014,2014,9,26,6,22,13611,61
9/26/2014,2014,9,26,6,23,12444,61
9/26/2014,2014,9,26,6,24,11287,59
9/27/2014,2014,9,27,7,1,10406,59
9/27/2014,2014,9,27,7,2,9891,59
9/27/2014,2014,9,27,7,3,9593,59
9/27/2014,2014,9,27,7,4,9450,57
9/27/2014,2014,9,27,7,5,9490,57
9/27/2014,2014,9,27,7,6,9846,57
9/27/2014,2014,9,27,7,7,10439,55
9/27/2014,2014,9,27,7,8,11269,56
9/27/2014,2014,9,27,7,9,12324,61
9/27/2014,2014,9,27,7,10,13050,65
9/27/2014,2014,9,27,7,11,13456,70
9/27/2014,2014,9,27,7,12,13686,74
9/27/2014,2014,9,27,7,13,13820,77
9/27/2014,2014,9,27,7,14,13892,79
9/27/2014,2014,9,27,7,15,13986,80
9/27/2014,2014,9,27,7,16,14168,81
9/27/2014,2014,9,27,7,17,14414,80
9/27/2014,2014,9,27,7,18,14603,79
9/27/2014,2014,9,27,7,19,14724,76
9/27/2014,2014,9,27,7,20,15004,71
9/27/2014,2014,9,27,7,21,14469,68
9/27/2014,2014,9,27,7,22,13645,67
9/27/2014,2014,9,27,7,23,12576,66
9/27/2014,2014,9,27,7,24,11490,64
9/28/2014,2014,9,28,1,1,10627,63
9/28/2014,2014,9,28,1,2,10086,62
9/28/2014,2014,9,28,1,3,9739,61
9/28/2014,2014,9,28,1,4,9554,60
9/28/2014,2014,9,28,1,5,9516,59
9/28/2014,2014,9,28,1,6,9687,58
9/28/2014,2014,9,28,1,7,10038,57
9/28/2014,2014,9,28,1,8,10666,57
9/28/2014,2014,9,28,1,9,11702,61
9/28/2014,2014,9,28,1,10,12614,65
9/28/2014,2014,9,28,1,11,13259,70
9/28/2014,2014,9,28,1,12,13778,74
9/28/2014,2014,9,28,1,13,14216,76
9/28/2014,2014,9,28,1,14,14540,79
9/28/2014,2014,9,28,1,15,14803,82
9/28/2014,2014,9,28,1,16,15091,82
9/28/2014,2014,9,28,1,17,15427,82
9/28/2014,2014,9,28,1,18,15722,80
9/28/2014,2014,9,28,1,19,16036,79
9/28/2014,2014,9,28,1,20,16310,75
9/28/2014,2014,9,28,1,21,15574,72
9/28/2014,2014,9,28,1,22,14438,70
9/28/2014,2014,9,28,1,23,13082,67
9/28/2014,2014,9,28,1,24,11832,66
9/29/2014,2014,9,29,2,1,10954,65
9/29/2014,2014,9,29,2,2,10432,63
9/29/2014,2014,9,29,2,3,10182,63
9/29/2014,2014,9,29,2,4,10100,62
9/29/2014,2014,9,29,2,5,10385,62
9/29/2014,2014,9,29,2,6,11393,62
9/29/2014,2014,9,29,2,7,13205,62
9/29/2014,2014,9,29,2,8,14274,62
9/29/2014,2014,9,29,2,9,14804,63
9/29/2014,2014,9,29,2,10,15238,64
9/29/2014,2014,9,29,2,11,15616,67
9/29/2014,2014,9,29,2,12,15828,69
9/29/2014,2014,9,29,2,13,15979,71
9/29/2014,2014,9,29,2,14,16145,73
9/29/2014,2014,9,29,2,15,16125,73
9/29/2014,2014,9,29,2,16,15996,72
9/29/2014,2014,9,29,2,17,15944,71
9/29/2014,2014,9,29,2,18,16114,70
9/29/2014,2014,9,29,2,19,16463,67
9/29/2014,2014,9,29,2,20,16456,65
9/29/2014,2014,9,29,2,21,15656,63
9/29/2014,2014,9,29,2,22,14409,62
9/29/2014,2014,9,29,2,23,12954,61
9/29/2014,2014,9,29,2,24,11636,60
9/30/2014,2014,9,30,3,1,10740,59
9/30/2014,2014,9,30,3,2,10253,59
9/30/2014,2014,9,30,3,3,9986,58
9/30/2014,2014,9,30,3,4,9905,58
9/30/2014,2014,9,30,3,5,10149,57
9/30/2014,2014,9,30,3,6,11127,57
9/30/2014,2014,9,30,3,7,12995,56
9/30/2014,2014,9,30,3,8,14153,56
9/30/2014,2014,9,30,3,9,14562,56
9/30/2014,2014,9,30,3,10,14827,57
9/30/2014,2014,9,30,3,11,15013,57
9/30/2014,2014,9,30,3,12,15060,58
9/30/2014,2014,9,30,3,13,14997,58
9/30/2014,2014,9,30,3,14,14966,59
9/30/2014,2014,9,30,3,15,14814,59
9/30/2014,2014,9,30,3,16,14730,60
9/30/2014,2014,9,30,3,17,14818,60
9/30/2014,2014,9,30,3,18,15088,60
9/30/2014,2014,9,30,3,19,15540,59
9/30/2014,2014,9,30,3,20,15630,59
9/30/2014,2014,9,30,3,21,14926,58
9/30/2014,2014,9,30,3,22,13818,58
9/30/2014,2014,9,30,3,23,12407,58
9/30/2014,2014,9,30,3,24,11188,58
10/1/2014,2014,10,1,4,1,10386,57
10/1/2014,2014,10,1,4,2,9951,57
10/1/2014,2014,10,1,4,3,9718,57
10/1/2014,2014,10,1,4,4,9674,57
10/1/2014,2014,10,1,4,5,9941,57
10/1/2014,2014,10,1,4,6,10934,57
10/1/2014,2014,10,1,4,7,12804,57
10/1/2014,2014,10,1,4,8,14004,57
10/1/2014,2014,10,1,4,9,14455,57
10/1/2014,2014,10,1,4,10,14764,57
10/1/2014,2014,10,1,4,11,15010,57
10/1/2014,2014,10,1,4,12,15107,57
10/1/2014,2014,10,1,4,13,15058,58
10/1/2014,2014,10,1,4,14,15024,58
10/1/2014,2014,10,1,4,15,14874,58
10/1/2014,2014,10,1,4,16,14795,58
10/1/2014,2014,10,1,4,17,14896,58
10/1/2014,2014,10,1,4,18,15223,58
10/1/2014,2014,10,1,4,19,15571,58
10/1/2014,2014,10,1,4,20,15527,58
10/1/2014,2014,10,1,4,21,14876,58
10/1/2014,2014,10,1,4,22,13790,57
10/1/2014,2014,10,1,4,23,12411,57
10/1/2014,2014,10,1,4,24,11199,57
10/2/2014,2014,10,2,5,1,10386,56
10/2/2014,2014,10,2,5,2,9951,56
10/2/2014,2014,10,2,5,3,9716,56
10/2/2014,2014,10,2,5,4,9667,56
10/2/2014,2014,10,2,5,5,9924,56
10/2/2014,2014,10,2,5,6,10924,56
10/2/2014,2014,10,2,5,7,12797,55
10/2/2014,2014,10,2,5,8,13926,56
10/2/2014,2014,10,2,5,9,14312,55
10/2/2014,2014,10,2,5,10,14584,56
10/2/2014,2014,10,2,5,11,14736,56
10/2/2014,2014,10,2,5,12,14738,56
10/2/2014,2014,10,2,5,13,14640,57
10/2/2014,2014,10,2,5,14,14650,58
10/2/2014,2014,10,2,5,15,14512,59
10/2/2014,2014,10,2,5,16,14424,59
10/2/2014,2014,10,2,5,17,14470,60
10/2/2014,2014,10,2,5,18,14682,59
10/2/2014,2014,10,2,5,19,15155,58
10/2/2014,2014,10,2,5,20,15395,56
10/2/2014,2014,10,2,5,21,14797,55
10/2/2014,2014,10,2,5,22,13760,53
10/2/2014,2014,10,2,5,23,12372,53
10/2/2014,2014,10,2,5,24,11144,52
10/3/2014,2014,10,3,6,1,10288,51
10/3/2014,2014,10,3,6,2,9832,51
10/3/2014,2014,10,3,6,3,9564,50
10/3/2014,2014,10,3,6,4,9518,50
10/3/2014,2014,10,3,6,5,9775,50
10/3/2014,2014,10,3,6,6,10754,49
10/3/2014,2014,10,3,6,7,12518,48
10/3/2014,2014,10,3,6,8,13536,47
10/3/2014,2014,10,3,6,9,13928,50
10/3/2014,2014,10,3,6,10,14170,52
10/3/2014,2014,10,3,6,11,14316,56
10/3/2014,2014,10,3,6,12,14337,58
10/3/2014,2014,10,3,6,13,14277,60
10/3/2014,2014,10,3,6,14,14262,61
10/3/2014,2014,10,3,6,15,14112,62
10/3/2014,2014,10,3,6,16,13997,62
10/3/2014,2014,10,3,6,17,14057,63
10/3/2014,2014,10,3,6,18,14197,62
10/3/2014,2014,10,3,6,19,14632,61
10/3/2014,2014,10,3,6,20,14721,58
10/3/2014,2014,10,3,6,21,14188,56
10/3/2014,2014,10,3,6,22,13356,56
10/3/2014,2014,10,3,6,23,12260,55
10/3/2014,2014,10,3,6,24,11140,55
10/4/2014,2014,10,4,7,1,10283,54
10/4/2014,2014,10,4,7,2,9815,54
10/4/2014,2014,10,4,7,3,9549,54
10/4/2014,2014,10,4,7,4,9417,54
10/4/2014,2014,10,4,7,5,9460,54
10/4/2014,2014,10,4,7,6,9794,54
10/4/2014,2014,10,4,7,7,10460,55
10/4/2014,2014,10,4,7,8,11291,55
10/4/2014,2014,10,4,7,9,12337,55
10/4/2014,2014,10,4,7,10,13126,56
10/4/2014,2014,10,4,7,11,13547,56
10/4/2014,2014,10,4,7,12,13720,57
10/4/2014,2014,10,4,7,13,13736,58
10/4/2014,2014,10,4,7,14,13616,58
10/4/2014,2014,10,4,7,15,13503,59
10/4/2014,2014,10,4,7,16,13475,59
10/4/2014,2014,10,4,7,17,13642,59
10/4/2014,2014,10,4,7,18,13942,60
10/4/2014,2014,10,4,7,19,14298,60
10/4/2014,2014,10,4,7,20,14199,60
10/4/2014,2014,10,4,7,21,13713,60
10/4/2014,2014,10,4,7,22,12989,60
10/4/2014,2014,10,4,7,23,12036,59
10/4/2014,2014,10,4,7,24,11031,58
10/5/2014,2014,10,5,1,1,10185,57
10/5/2014,2014,10,5,1,2,9667,55
10/5/2014,2014,10,5,1,3,9338,53
10/5/2014,2014,10,5,1,4,9168,52
10/5/2014,2014,10,5,1,5,9142,50
10/5/2014,2014,10,5,1,6,9355,49
10/5/2014,2014,10,5,1,7,9808,48
10/5/2014,2014,10,5,1,8,10432,47
10/5/2014,2014,10,5,1,9,11326,48
10/5/2014,2014,10,5,1,10,11963,50
10/5/2014,2014,10,5,1,11,12242,52
10/5/2014,2014,10,5,1,12,12348,55
10/5/2014,2014,10,5,1,13,12338,57
10/5/2014,2014,10,5,1,14,12228,58
10/5/2014,2014,10,5,1,15,12159,59
10/5/2014,2014,10,5,1,16,12229,60
10/5/2014,2014,10,5,1,17,12578,60
10/5/2014,2014,10,5,1,18,13164,60
10/5/2014,2014,10,5,1,19,13939,57
10/5/2014,2014,10,5,1,20,14266,54
10/5/2014,2014,10,5,1,21,13742,51
10/5/2014,2014,10,5,1,22,12794,49
10/5/2014,2014,10,5,1,23,11694,48
10/5/2014,2014,10,5,1,24,10631,47
10/6/2014,2014,10,6,2,1,9861,46
10/6/2014,2014,10,6,2,2,9461,45
10/6/2014,2014,10,6,2,3,9311,44
10/6/2014,2014,10,6,2,4,9322,44
10/6/2014,2014,10,6,2,5,9662,43
10/6/2014,2014,10,6,2,6,10749,42
10/6/2014,2014,10,6,2,7,12708,41
10/6/2014,2014,10,6,2,8,13790,41
10/6/2014,2014,10,6,2,9,14051,44
10/6/2014,2014,10,6,2,10,14183,49
10/6/2014,2014,10,6,2,11,14339,53
10/6/2014,2014,10,6,2,12,14388,57
10/6/2014,2014,10,6,2,13,14350,62
10/6/2014,2014,10,6,2,14,14367,64
10/6/2014,2014,10,6,2,15,14282,65
10/6/2014,2014,10,6,2,16,14245,66
10/6/2014,2014,10,6,2,17,14354,66
10/6/2014,2014,10,6,2,18,14663,64
10/6/2014,2014,10,6,2,19,15353,62
10/6/2014,2014,10,6,2,20,15565,60
10/6/2014,2014,10,6,2,21,14835,58
10/6/2014,2014,10,6,2,22,13678,57
10/6/2014,2014,10,6,2,23,12260,56
10/6/2014,2014,10,6,2,24,11006,55
10/7/2014,2014,10,7,3,1,10218,54
10/7/2014,2014,10,7,3,2,9812,53
10/7/2014,2014,10,7,3,3,9597,53
10/7/2014,2014,10,7,3,4,9568,53
10/7/2014,2014,10,7,3,5,9873,54
10/7/2014,2014,10,7,3,6,10907,55
10/7/2014,2014,10,7,3,7,12854,56
10/7/2014,2014,10,7,3,8,13975,58
10/7/2014,2014,10,7,3,9,14350,61
10/7/2014,2014,10,7,3,10,14653,64
10/7/2014,2014,10,7,3,11,14949,66
10/7/2014,2014,10,7,3,12,15040,68
10/7/2014,2014,10,7,3,13,15015,69
10/7/2014,2014,10,7,3,14,15027,70
10/7/2014,2014,10,7,3,15,14895,71
10/7/2014,2014,10,7,3,16,14759,71
10/7/2014,2014,10,7,3,17,14811,70
10/7/2014,2014,10,7,3,18,15049,68
10/7/2014,2014,10,7,3,19,15668,67
10/7/2014,2014,10,7,3,20,15760,65
10/7/2014,2014,10,7,3,21,15086,65
10/7/2014,2014,10,7,3,22,13977,63
10/7/2014,2014,10,7,3,23,12541,63
10/7/2014,2014,10,7,3,24,11344,62
10/8/2014,2014,10,8,4,1,10515,63
10/8/2014,2014,10,8,4,2,10111,63
